"","date","party","pct_estimate","size","line","pollster","sampleSize","created_at","startDate"
"756","2023-08-25","Republicans","44.6213652173873",1,"line Republicans","","","",""
"757","2023-08-24","Democrats","43.355608748697",1,"line Democrats","","","",""
"758","2023-08-24","Republicans","44.3465712472831",1,"line Republicans","","","",""
"759","2023-08-23","Democrats","43.3491665877291",1,"line Democrats","","","",""
"760","2023-08-23","Republicans","44.3610020444829",1,"line Republicans","","","",""
"761","2023-08-22","Democrats","43.5096451215121",1,"line Democrats","","","",""
"762","2023-08-22","Republicans","44.1894603043514",1,"line Republicans","","","",""
"763","2023-08-21","Democrats","43.3666657679183",1,"line Democrats","","","",""
"764","2023-08-21","Republicans","44.3496884939145",1,"line Republicans","","","",""
"765","2023-08-20","Democrats","44.1706143405611",1,"line Democrats","","","",""
"766","2023-08-20","Republicans","43.6972354541981",1,"line Republicans","","","",""
"767","2023-08-19","Democrats","44.0984789513793",1,"line Democrats","","","",""
"768","2023-08-19","Republicans","43.3539695699444",1,"line Republicans","","","",""
"769","2023-08-18","Democrats","44.0830586710034",1,"line Democrats","","","",""
"770","2023-08-18","Republicans","43.3367234658185",1,"line Republicans","","","",""
"771","2023-08-17","Democrats","44.0843354711255",1,"line Democrats","","","",""
"772","2023-08-17","Republicans","43.3376710776791",1,"line Republicans","","","",""
"773","2023-08-16","Democrats","44.0907032183658",1,"line Democrats","","","",""
"774","2023-08-16","Republicans","43.3518301432006",1,"line Republicans","","","",""
"775","2023-08-15","Democrats","43.960824606489",1,"line Democrats","","","",""
"776","2023-08-15","Republicans","43.4129210029554",1,"line Republicans","","","",""
"777","2023-08-14","Democrats","44.1029165489046",1,"line Democrats","","","",""
"778","2023-08-14","Republicans","43.5381485926219",1,"line Republicans","","","",""
"779","2023-08-13","Democrats","44.241015312088",1,"line Democrats","","","",""
"780","2023-08-13","Republicans","43.0348205547672",1,"line Republicans","","","",""
"781","2023-08-12","Democrats","44.2445263411191",1,"line Democrats","","","",""
"782","2023-08-12","Republicans","43.0385979049323",1,"line Republicans","","","",""
"783","2023-08-11","Democrats","44.2587647418879",1,"line Democrats","","","",""
"784","2023-08-11","Republicans","43.0454808017037",1,"line Republicans","","","",""
"785","2023-08-10","Democrats","44.4190879818508",1,"line Democrats","","","",""
"786","2023-08-10","Republicans","43.3501586490221",1,"line Republicans","","","",""
"787","2023-08-09","Democrats","44.42182817687",1,"line Democrats","","","",""
"788","2023-08-09","Republicans","43.3483742183833",1,"line Republicans","","","",""
"789","2023-08-08","Democrats","44.4245693493038",1,"line Democrats","","","",""
"790","2023-08-08","Republicans","43.3465818307381",1,"line Republicans","","","",""
"791","2023-08-07","Democrats","44.4326558493801",1,"line Democrats","","","",""
"792","2023-08-07","Republicans","43.4293427836352",1,"line Republicans","","","",""
"793","2023-08-06","Democrats","44.433191751535",1,"line Democrats","","","",""
"794","2023-08-06","Republicans","43.4292956340107",1,"line Republicans","","","",""
"795","2023-08-05","Democrats","44.307773693801",1,"line Democrats","","","",""
"796","2023-08-05","Republicans","43.468610125378",1,"line Republicans","","","",""
"797","2023-08-04","Democrats","44.3106380092254",1,"line Democrats","","","",""
"798","2023-08-04","Republicans","43.4664654372658",1,"line Republicans","","","",""
"799","2023-08-03","Democrats","44.3107546088932",1,"line Democrats","","","",""
"800","2023-08-03","Republicans","43.4663220698763",1,"line Republicans","","","",""
"801","2023-08-02","Democrats","44.0121876497614",1,"line Democrats","","","",""
"802","2023-08-02","Republicans","43.3464577438344",1,"line Republicans","","","",""
"803","2023-08-01","Democrats","44.015607463925",1,"line Democrats","","","",""
"804","2023-08-01","Republicans","43.3448579472329",1,"line Republicans","","","",""
"805","2023-07-31","Democrats","44.157977673758",1,"line Democrats","","","",""
"806","2023-07-31","Republicans","43.3609307549742",1,"line Republicans","","","",""
"807","2023-07-30","Democrats","43.9027393621829",1,"line Democrats","","","",""
"808","2023-07-30","Republicans","43.5180296927327",1,"line Republicans","","","",""
"809","2023-07-29","Democrats","43.9430276384362",1,"line Democrats","","","",""
"810","2023-07-29","Republicans","43.4193224399792",1,"line Republicans","","","",""
"811","2023-07-28","Democrats","43.9354268084404",1,"line Democrats","","","",""
"812","2023-07-28","Republicans","43.4175933421905",1,"line Republicans","","","",""
"813","2023-07-27","Democrats","43.7109585227618",1,"line Democrats","","","",""
"814","2023-07-27","Republicans","43.6526777725361",1,"line Republicans","","","",""
"815","2023-07-26","Democrats","43.6645900590142",1,"line Democrats","","","",""
"816","2023-07-26","Republicans","43.4936334875705",1,"line Republicans","","","",""
"817","2023-07-25","Democrats","43.6635330510846",1,"line Democrats","","","",""
"818","2023-07-25","Republicans","43.4934707554618",1,"line Republicans","","","",""
"819","2023-07-24","Democrats","43.6139081079325",1,"line Democrats","","","",""
"820","2023-07-24","Republicans","43.9118948827058",1,"line Republicans","","","",""
"821","2023-07-23","Democrats","43.8527135849842",1,"line Democrats","","","",""
"822","2023-07-23","Republicans","43.2034682997399",1,"line Republicans","","","",""
"823","2023-07-22","Democrats","43.8514605695281",1,"line Democrats","","","",""
"824","2023-07-22","Republicans","43.2004204247914",1,"line Republicans","","","",""
"825","2023-07-21","Democrats","43.7311829612485",1,"line Democrats","","","",""
"826","2023-07-21","Republicans","43.3764483872861",1,"line Republicans","","","",""
"827","2023-07-20","Democrats","43.7262288369254",1,"line Democrats","","","",""
"828","2023-07-20","Republicans","43.3687598081097",1,"line Republicans","","","",""
"829","2023-07-19","Democrats","43.7123253666644",1,"line Democrats","","","",""
"830","2023-07-19","Republicans","43.3595386997725",1,"line Republicans","","","",""
"831","2023-07-18","Democrats","43.532406858981",1,"line Democrats","","","",""
"832","2023-07-18","Republicans","43.2224669738125",1,"line Republicans","","","",""
"833","2023-07-17","Democrats","43.9716825515768",1,"line Democrats","","","",""
"834","2023-07-17","Republicans","43.4896050136034",1,"line Republicans","","","",""
"835","2023-07-16","Democrats","43.9683380639594",1,"line Democrats","","","",""
"836","2023-07-16","Republicans","43.5027952686705",1,"line Republicans","","","",""
"837","2023-07-15","Democrats","44.1419995127097",1,"line Democrats","","","",""
"838","2023-07-15","Republicans","43.3257059398538",1,"line Republicans","","","",""
"839","2023-07-14","Democrats","44.144961523017",1,"line Democrats","","","",""
"840","2023-07-14","Republicans","43.3230226834772",1,"line Republicans","","","",""
"841","2023-07-13","Democrats","44.1428279589375",1,"line Democrats","","","",""
"842","2023-07-13","Republicans","43.3221702973138",1,"line Republicans","","","",""
"843","2023-07-12","Democrats","44.2595169669943",1,"line Democrats","","","",""
"844","2023-07-12","Republicans","43.7045522316487",1,"line Republicans","","","",""
"845","2023-07-11","Democrats","44.5429306816785",1,"line Democrats","","","",""
"846","2023-07-11","Republicans","43.6531876818887",1,"line Republicans","","","",""
"847","2023-07-10","Democrats","44.5262794009707",1,"line Democrats","","","",""
"848","2023-07-10","Republicans","43.8274481021552",1,"line Republicans","","","",""
"849","2023-07-09","Democrats","44.7564012817416",1,"line Democrats","","","",""
"850","2023-07-09","Republicans","44.0779417180027",1,"line Republicans","","","",""
"851","2023-07-08","Democrats","44.7584619790871",1,"line Democrats","","","",""
"852","2023-07-08","Republicans","44.0710315902433",1,"line Republicans","","","",""
"853","2023-07-07","Democrats","44.75636004157",1,"line Democrats","","","",""
"854","2023-07-07","Republicans","44.0715766883228",1,"line Republicans","","","",""
"855","2023-07-06","Democrats","44.6016534942243",1,"line Democrats","","","",""
"856","2023-07-06","Republicans","44.2067123090431",1,"line Republicans","","","",""
"857","2023-07-05","Democrats","44.9387328777238",1,"line Democrats","","","",""
"858","2023-07-05","Republicans","43.6340733172683",1,"line Republicans","","","",""
"859","2023-07-04","Democrats","45.0542293383167",1,"line Democrats","","","",""
"860","2023-07-04","Republicans","43.9369870352145",1,"line Republicans","","","",""
"861","2023-07-03","Democrats","45.1599441112571",1,"line Democrats","","","",""
"862","2023-07-03","Republicans","44.0345789644985",1,"line Republicans","","","",""
"863","2023-07-02","Democrats","45.162941478967",1,"line Democrats","","","",""
"864","2023-07-02","Republicans","44.0337922797502",1,"line Republicans","","","",""
"865","2023-07-01","Democrats","45.1638114595378",1,"line Democrats","","","",""
"866","2023-07-01","Republicans","44.0353891909638",1,"line Republicans","","","",""
"867","2023-06-30","Democrats","45.0563050527709",1,"line Democrats","","","",""
"868","2023-06-30","Republicans","43.8727589703825",1,"line Republicans","","","",""
"869","2023-06-29","Democrats","45.0582340811226",1,"line Democrats","","","",""
"870","2023-06-29","Republicans","43.8697514836296",1,"line Republicans","","","",""
"871","2023-06-28","Democrats","44.7536299342718",1,"line Democrats","","","",""
"872","2023-06-28","Republicans","43.7579118071037",1,"line Republicans","","","",""
"873","2023-06-27","Democrats","44.9290804417105",1,"line Democrats","","","",""
"874","2023-06-27","Republicans","44.2782780847698",1,"line Republicans","","","",""
"875","2023-06-26","Democrats","44.8105825216266",1,"line Democrats","","","",""
"876","2023-06-26","Republicans","44.1907874417539",1,"line Republicans","","","",""
"877","2023-06-25","Democrats","44.8105825215921",1,"line Democrats","","","",""
"878","2023-06-25","Republicans","44.1916856243393",1,"line Republicans","","","",""
"879","2023-06-24","Democrats","44.95663505922",1,"line Democrats","","","",""
"880","2023-06-24","Republicans","44.1027399089402",1,"line Republicans","","","",""
"881","2023-06-23","Democrats","44.9565120299727",1,"line Democrats","","","",""
"882","2023-06-23","Republicans","44.1006480667098",1,"line Republicans","","","",""
"883","2023-06-22","Democrats","44.9546960446016",1,"line Democrats","","","",""
"884","2023-06-22","Republicans","44.1036852799769",1,"line Republicans","","","",""
"885","2023-06-21","Democrats","45.2804944910641",1,"line Democrats","","","",""
"886","2023-06-21","Republicans","44.011013380055",1,"line Republicans","","","",""
"887","2023-06-20","Democrats","45.2778236938672",1,"line Democrats","","","",""
"888","2023-06-20","Republicans","43.9161100297197",1,"line Republicans","","","",""
"889","2023-06-19","Democrats","45.149244021918",1,"line Democrats","","","",""
"890","2023-06-19","Republicans","43.560229584934",1,"line Republicans","","","",""
"891","2023-06-18","Democrats","44.9950617488551",1,"line Democrats","","","",""
"892","2023-06-18","Republicans","43.7024761848086",1,"line Republicans","","","",""
"893","2023-06-17","Democrats","44.998930268171",1,"line Democrats","","","",""
"894","2023-06-17","Republicans","43.6991120440324",1,"line Republicans","","","",""
"895","2023-06-16","Democrats","44.9859091142138",1,"line Democrats","","","",""
"896","2023-06-16","Republicans","43.6935923173654",1,"line Republicans","","","",""
"897","2023-06-15","Democrats","44.8373353925665",1,"line Democrats","","","",""
"898","2023-06-15","Republicans","43.8335628905682",1,"line Republicans","","","",""
"899","2023-06-14","Democrats","44.8402494282385",1,"line Democrats","","","",""
"900","2023-06-14","Republicans","43.8324580365541",1,"line Republicans","","","",""
"901","2023-06-13","Democrats","44.8390538337146",1,"line Democrats","","","",""
"902","2023-06-13","Republicans","43.8341331247916",1,"line Republicans","","","",""
"903","2023-06-12","Democrats","44.8112512624819",1,"line Democrats","","","",""
"904","2023-06-12","Republicans","43.8078895220217",1,"line Republicans","","","",""
"905","2023-06-11","Democrats","44.8063727986972",1,"line Democrats","","","",""
"906","2023-06-11","Republicans","43.8155097311123",1,"line Republicans","","","",""
"907","2023-06-10","Democrats","44.8825702559945",1,"line Democrats","","","",""
"908","2023-06-10","Republicans","43.6171635901114",1,"line Republicans","","","",""
"909","2023-06-09","Democrats","44.8783192868587",1,"line Democrats","","","",""
"910","2023-06-09","Republicans","43.4157414030417",1,"line Republicans","","","",""
"911","2023-06-08","Democrats","44.8703341725024",1,"line Democrats","","","",""
"912","2023-06-08","Republicans","43.4071163139987",1,"line Republicans","","","",""
"913","2023-06-07","Democrats","45.1706734793032",1,"line Democrats","","","",""
"914","2023-06-07","Republicans","43.3445246747015",1,"line Republicans","","","",""
"915","2023-06-06","Democrats","45.0932989780257",1,"line Democrats","","","",""
"916","2023-06-06","Republicans","43.3922677444929",1,"line Republicans","","","",""
"917","2023-06-05","Democrats","45.0966888612668",1,"line Democrats","","","",""
"918","2023-06-05","Republicans","43.385644068836",1,"line Republicans","","","",""
"919","2023-06-04","Democrats","45.0966528732908",1,"line Democrats","","","",""
"920","2023-06-04","Republicans","43.3875929462611",1,"line Republicans","","","",""
"921","2023-06-03","Democrats","45.0031569202352",1,"line Democrats","","","",""
"922","2023-06-03","Republicans","43.5702842103174",1,"line Republicans","","","",""
"923","2023-06-02","Democrats","45.0028942541362",1,"line Democrats","","","",""
"924","2023-06-02","Republicans","43.5654602652453",1,"line Republicans","","","",""
"925","2023-06-01","Democrats","45.0026097768526",1,"line Democrats","","","",""
"926","2023-06-01","Republicans","43.5643796577732",1,"line Republicans","","","",""
"927","2023-05-31","Democrats","45.0773406051062",1,"line Democrats","","","",""
"928","2023-05-31","Republicans","43.6159784774545",1,"line Republicans","","","",""
"929","2023-05-30","Democrats","45.0771959400911",1,"line Democrats","","","",""
"930","2023-05-30","Republicans","43.615770162485",1,"line Republicans","","","",""
"931","2023-05-29","Democrats","45.0777383550069",1,"line Democrats","","","",""
"932","2023-05-29","Republicans","43.6181981741219",1,"line Republicans","","","",""
"933","2023-05-28","Democrats","45.1013692615077",1,"line Democrats","","","",""
"934","2023-05-28","Republicans","43.6065910872408",1,"line Republicans","","","",""
"935","2023-05-27","Democrats","45.1036397635375",1,"line Democrats","","","",""
"936","2023-05-27","Republicans","43.606235300003",1,"line Republicans","","","",""
"937","2023-05-26","Democrats","45.1051472406963",1,"line Democrats","","","",""
"938","2023-05-26","Republicans","43.6101826016062",1,"line Republicans","","","",""
"939","2023-05-25","Democrats","45.3366925401679",1,"line Democrats","","","",""
"940","2023-05-25","Republicans","43.8613863709849",1,"line Republicans","","","",""
"941","2023-05-24","Democrats","45.680200021057",1,"line Democrats","","","",""
"942","2023-05-24","Republicans","43.4068756057212",1,"line Republicans","","","",""
"943","2023-05-23","Democrats","45.6342480475777",1,"line Democrats","","","",""
"944","2023-05-23","Republicans","43.1097281207576",1,"line Republicans","","","",""
"945","2023-05-22","Democrats","45.562814775881",1,"line Democrats","","","",""
"946","2023-05-22","Republicans","43.0977773148907",1,"line Republicans","","","",""
"947","2023-05-21","Democrats","45.5631149739989",1,"line Democrats","","","",""
"948","2023-05-21","Republicans","43.0972345035095",1,"line Republicans","","","",""
"949","2023-05-20","Democrats","45.56468661448",1,"line Democrats","","","",""
"950","2023-05-20","Republicans","43.097257217555",1,"line Republicans","","","",""
"951","2023-05-19","Democrats","45.4798622752271",1,"line Democrats","","","",""
"952","2023-05-19","Republicans","43.0261063728903",1,"line Republicans","","","",""
"953","2023-05-18","Democrats","45.4806045042995",1,"line Democrats","","","",""
"954","2023-05-18","Republicans","43.0398416714807",1,"line Republicans","","","",""
"955","2023-05-17","Democrats","45.2757367435738",1,"line Democrats","","","",""
"956","2023-05-17","Republicans","42.6142591389194",1,"line Republicans","","","",""
"957","2023-05-16","Democrats","45.1634643129113",1,"line Democrats","","","",""
"958","2023-05-16","Republicans","42.7204891323325",1,"line Republicans","","","",""
"959","2023-05-15","Democrats","45.1651793746928",1,"line Democrats","","","",""
"960","2023-05-15","Republicans","42.718967728351",1,"line Republicans","","","",""
"961","2023-05-14","Democrats","45.1667024012369",1,"line Democrats","","","",""
"962","2023-05-14","Republicans","42.7174416818199",1,"line Republicans","","","",""
"963","2023-05-13","Democrats","44.7499290838145",1,"line Democrats","","","",""
"964","2023-05-13","Republicans","42.9486782370727",1,"line Republicans","","","",""
"965","2023-05-12","Democrats","44.6554701464503",1,"line Democrats","","","",""
"966","2023-05-12","Republicans","42.9945696247809",1,"line Republicans","","","",""
"967","2023-05-11","Democrats","44.645757304089",1,"line Democrats","","","",""
"968","2023-05-11","Republicans","43.0045275938101",1,"line Republicans","","","",""
"969","2023-05-10","Democrats","44.4529758478874",1,"line Democrats","","","",""
"970","2023-05-10","Republicans","43.0482762810807",1,"line Republicans","","","",""
"971","2023-05-09","Democrats","44.4556461513887",1,"line Democrats","","","",""
"972","2023-05-09","Republicans","43.0408077361248",1,"line Republicans","","","",""
"973","2023-05-08","Democrats","44.4549375300361",1,"line Democrats","","","",""
"974","2023-05-08","Republicans","43.0391188934634",1,"line Republicans","","","",""
"975","2023-05-07","Democrats","44.6926307633411",1,"line Democrats","","","",""
"976","2023-05-07","Republicans","43.2510482688308",1,"line Republicans","","","",""
"977","2023-05-06","Democrats","44.7044860809507",1,"line Democrats","","","",""
"978","2023-05-06","Republicans","43.1078231465976",1,"line Republicans","","","",""
"979","2023-05-05","Democrats","44.7039266223062",1,"line Democrats","","","",""
"980","2023-05-05","Republicans","43.1067751955873",1,"line Republicans","","","",""
"981","2023-05-04","Democrats","44.5380218261131",1,"line Democrats","","","",""
"982","2023-05-04","Republicans","43.1942400877041",1,"line Republicans","","","",""
"983","2023-05-03","Democrats","44.5373882605995",1,"line Democrats","","","",""
"984","2023-05-03","Republicans","43.1919658839397",1,"line Republicans","","","",""
"985","2023-05-02","Democrats","44.5356637384888",1,"line Democrats","","","",""
"986","2023-05-02","Republicans","43.1903989619097",1,"line Republicans","","","",""
"987","2023-05-01","Democrats","44.3430578285544",1,"line Democrats","","","",""
"988","2023-05-01","Republicans","43.3184290654837",1,"line Republicans","","","",""
"989","2023-04-30","Democrats","44.3356025839434",1,"line Democrats","","","",""
"990","2023-04-30","Republicans","43.3167663558642",1,"line Republicans","","","",""
"991","2023-04-29","Democrats","44.5537612600926",1,"line Democrats","","","",""
"992","2023-04-29","Republicans","43.15149611045",1,"line Republicans","","","",""
"993","2023-04-28","Democrats","44.3111004846729",1,"line Democrats","","","",""
"994","2023-04-28","Republicans","43.323271630931",1,"line Republicans","","","",""
"995","2023-04-27","Democrats","44.3081789365405",1,"line Democrats","","","",""
"996","2023-04-27","Republicans","43.3212264316254",1,"line Republicans","","","",""
"997","2023-04-26","Democrats","44.8695237833321",1,"line Democrats","","","",""
"998","2023-04-26","Republicans","43.0858320840856",1,"line Republicans","","","",""
"999","2023-04-25","Democrats","44.6498065904226",1,"line Democrats","","","",""
"1000","2023-04-25","Republicans","43.0948438712485",1,"line Republicans","","","",""
"1001","2023-04-24","Democrats","44.9468101326709",1,"line Democrats","","","",""
"1002","2023-04-24","Republicans","43.2588184018066",1,"line Republicans","","","",""
"1003","2023-04-23","Democrats","44.9885500161343",1,"line Democrats","","","",""
"1004","2023-04-23","Republicans","43.2393778704969",1,"line Republicans","","","",""
"1005","2023-04-22","Democrats","44.8668686147411",1,"line Democrats","","","",""
"1006","2023-04-22","Republicans","43.3002548727776",1,"line Republicans","","","",""
"1007","2023-04-21","Democrats","44.8658121794855",1,"line Democrats","","","",""
"1008","2023-04-21","Republicans","43.2979810218534",1,"line Republicans","","","",""
"1009","2023-04-20","Democrats","44.8757735302641",1,"line Democrats","","","",""
"1010","2023-04-20","Republicans","43.3115737714778",1,"line Republicans","","","",""
"1011","2023-04-19","Democrats","44.8594615552046",1,"line Democrats","","","",""
"1012","2023-04-19","Republicans","42.9629673030804",1,"line Republicans","","","",""
"1013","2023-04-18","Democrats","44.8515348521704",1,"line Democrats","","","",""
"1014","2023-04-18","Republicans","42.9653510377319",1,"line Republicans","","","",""
"1015","2023-04-17","Democrats","44.8509656716099",1,"line Democrats","","","",""
"1016","2023-04-17","Republicans","42.9643440546369",1,"line Republicans","","","",""
"1017","2023-04-16","Democrats","45.1679687728984",1,"line Democrats","","","",""
"1018","2023-04-16","Republicans","43.2709653256744",1,"line Republicans","","","",""
"1019","2023-04-15","Democrats","45.1538704579434",1,"line Democrats","","","",""
"1020","2023-04-15","Republicans","43.2663545808548",1,"line Republicans","","","",""
"1021","2023-04-14","Democrats","45.15393836904",1,"line Democrats","","","",""
"1022","2023-04-14","Republicans","43.2655024428267",1,"line Republicans","","","",""
"1023","2023-04-13","Democrats","45.031760276481",1,"line Democrats","","","",""
"1024","2023-04-13","Republicans","43.5033202764642",1,"line Republicans","","","",""
"1025","2023-04-12","Democrats","44.9894650251342",1,"line Democrats","","","",""
"1026","2023-04-12","Republicans","43.2328013356461",1,"line Republicans","","","",""
"1027","2023-04-11","Democrats","44.9890772832957",1,"line Democrats","","","",""
"1028","2023-04-11","Republicans","43.2314419944396",1,"line Republicans","","","",""
"1029","2023-04-10","Democrats","44.9884257165517",1,"line Democrats","","","",""
"1030","2023-04-10","Republicans","43.4259379432882",1,"line Republicans","","","",""
"1031","2023-04-09","Democrats","45.1229765062213",1,"line Democrats","","","",""
"1032","2023-04-09","Republicans","43.6023364175202",1,"line Republicans","","","",""
"1033","2023-04-08","Democrats","45.1228755030165",1,"line Democrats","","","",""
"1034","2023-04-08","Republicans","43.6022836363814",1,"line Republicans","","","",""
"1035","2023-04-07","Democrats","45.154157011493",1,"line Democrats","","","",""
"1036","2023-04-07","Republicans","43.6797839324363",1,"line Republicans","","","",""
"1037","2023-04-06","Democrats","45.1474234633566",1,"line Democrats","","","",""
"1038","2023-04-06","Republicans","43.6769741994686",1,"line Republicans","","","",""
"1039","2023-04-05","Democrats","45.1475940039062",1,"line Democrats","","","",""
"1040","2023-04-05","Republicans","43.6773568112021",1,"line Republicans","","","",""
"1041","2023-04-04","Democrats","45.013019410816",1,"line Democrats","","","",""
"1042","2023-04-04","Republicans","44.0154124666566",1,"line Republicans","","","",""
"1043","2023-04-03","Democrats","45.0195237297735",1,"line Democrats","","","",""
"1044","2023-04-03","Republicans","44.0083428415808",1,"line Republicans","","","",""
"1045","2023-04-02","Democrats","45.019524956546",1,"line Democrats","","","",""
"1046","2023-04-02","Republicans","44.0099136064528",1,"line Republicans","","","",""
"1047","2023-04-01","Democrats","44.8151979213161",1,"line Democrats","","","",""
"1048","2023-04-01","Republicans","44.2691601601374",1,"line Republicans","","","",""
"1049","2022-11-19","Democrats","45.1",20,"","Emerson College","1380","2022-11-22","2022-11-18"
"1050","2022-11-19","Republicans","42.9",20,"","Emerson College","1380","2022-11-22","2022-11-18"
"1051","2022-12-14","Democrats","44.0",20,"","McLaughlin & Associates","1000","2022-12-15","2022-12-09"
"1052","2022-12-14","Republicans","48.0",20,"","McLaughlin & Associates","1000","2022-12-15","2022-12-09"
"1053","2023-01-16","Democrats","46.0",20,"","YouGov","1029","2023-01-20","2023-01-12"
"1054","2023-01-16","Republicans","40.0",20,"","YouGov","1029","2023-01-20","2023-01-12"
"1055","2023-01-21","Democrats","44.7",20,"","Emerson College","1015","2023-01-24","2023-01-19"
"1056","2023-01-21","Republicans","42.2",20,"","Emerson College","1015","2023-01-24","2023-01-19"
"1057","2023-01-20","Democrats","46.0",20,"","Cygnal","2529","2023-01-25","2023-01-19"
"1058","2023-01-20","Republicans","45.4",20,"","Cygnal","2529","2023-01-25","2023-01-19"
"1059","2023-01-24","Democrats","42.0",20,"","McLaughlin & Associates","1000","2023-01-26","2023-01-19"
"1060","2023-01-24","Republicans","47.0",20,"","McLaughlin & Associates","1000","2023-01-26","2023-01-19"
"1061","2023-01-24","Democrats","46.0",20,"","Hart Research Associates/Public Opinion Strategies","810","2023-01-29","2023-01-20"
"1062","2023-01-24","Republicans","47.0",20,"","Hart Research Associates/Public Opinion Strategies","810","2023-01-29","2023-01-20"
"1063","2023-02-06","Democrats","45.0",20,"","YouGov","1063","2023-02-11","2023-02-02"
"1064","2023-02-06","Republicans","42.0",20,"","YouGov","1063","2023-02-11","2023-02-02"
"1065","2023-02-22","Democrats","42.0",20,"","The Bullfinch Group","1201","2023-02-23","2023-02-17"
"1066","2023-02-22","Republicans","37.0",20,"","The Bullfinch Group","1201","2023-02-23","2023-02-17"
"1067","2023-02-22","Democrats","44.0",20,"","The Bullfinch Group","1001","2023-02-23","2023-02-17"
"1068","2023-02-22","Republicans","38.0",20,"","The Bullfinch Group","1001","2023-02-23","2023-02-17"
"1069","2023-02-23","Democrats","41.0",20,"","McLaughlin & Associates","1000","2023-02-23","2023-02-17"
"1070","2023-02-23","Republicans","48.0",20,"","McLaughlin & Associates","1000","2023-02-23","2023-02-17"
"1071","2023-02-25","Democrats","42.7",20,"","Emerson College","1060","2023-02-28","2023-02-24"
"1072","2023-02-25","Republicans","44.5",20,"","Emerson College","1060","2023-02-28","2023-02-24"
"1073","2023-02-27","Democrats","46.3",20,"","Cygnal","2424","2023-03-03","2023-02-24"
"1074","2023-02-27","Republicans","45.4",20,"","Cygnal","2424","2023-03-03","2023-02-24"
"1075","2023-03-09","Democrats","42.0",20,"","OnMessage","800","2023-03-13","2023-03-07"
"1076","2023-03-09","Republicans","48.0",20,"","OnMessage","800","2023-03-13","2023-03-07"
"1077","2023-03-20","Democrats","42.0",20,"","McLaughlin & Associates","1000","2023-03-22","2023-03-16"
"1078","2023-03-20","Republicans","46.0",20,"","McLaughlin & Associates","1000","2023-03-22","2023-03-16"
"1079","2023-03-03","Democrats","44.0",20,"","The Winston Group","1000","2023-03-24","2023-03-01"
"1080","2023-03-03","Republicans","45.0",20,"","The Winston Group","1000","2023-03-24","2023-03-01"
"1081","2023-03-23","Democrats","42.0",20,"","OnMessage","800","2023-03-27","2023-03-21"
"1082","2023-03-23","Republicans","48.0",20,"","OnMessage","800","2023-03-27","2023-03-21"
"1083","2023-03-27","Democrats","45.2",20,"","Cygnal","2550","2023-03-31","2023-03-26"
"1084","2023-03-27","Republicans","45.8",20,"","Cygnal","2550","2023-03-31","2023-03-26"
"1085","2023-04-13","Democrats","41.0",20,"","OnMessage","800","2023-04-18","2023-04-11"
"1086","2023-04-13","Republicans","47.0",20,"","OnMessage","800","2023-04-18","2023-04-11"
"1087","2023-04-17","Democrats","42.0",20,"","Fabrizio, Lee & Associates/Impact Research","1500","2023-04-21","2023-04-11"
"1088","2023-04-17","Republicans","43.0",20,"","Fabrizio, Lee & Associates/Impact Research","1500","2023-04-21","2023-04-11"
"1089","2023-04-10","Democrats","45.0",20,"","Clarity Campaign Labs","1214","2023-04-21","2023-04-05"
"1090","2023-04-10","Republicans","43.0",20,"","Clarity Campaign Labs","1214","2023-04-21","2023-04-05"
"1091","2023-02-20","Democrats","42.0",20,"","Clarity Campaign Labs","2002","2023-04-21","2023-02-14"
"1092","2023-02-20","Republicans","44.0",20,"","Clarity Campaign Labs","2002","2023-04-21","2023-02-14"
"1093","2023-04-25","Democrats","41.8",20,"","Emerson College","1100","2023-04-27","2023-04-24"
"1094","2023-04-25","Republicans","42.0",20,"","Emerson College","1100","2023-04-27","2023-04-24"
"1095","2023-04-20","Democrats","44.0",20,"","Cygnal","2500","2023-04-27","2023-04-18"
"1096","2023-04-20","Republicans","46.1",20,"","Cygnal","2500","2023-04-27","2023-04-18"
"1097","2023-04-27","Democrats","43.0",20,"","OnMessage","800","2023-05-01","2023-04-25"
"1098","2023-04-27","Republicans","46.0",20,"","OnMessage","800","2023-05-01","2023-04-25"
"1099","2023-04-27","Democrats","42.0",20,"","McLaughlin & Associates","1000","2023-05-01","2023-04-24"
"1100","2023-04-27","Republicans","47.0",20,"","McLaughlin & Associates","1000","2023-05-01","2023-04-24"
"1101","2023-05-07","Democrats","40.6",20,"","McLaughlin & Associates","2000","2023-05-19","2023-05-04"
"1102","2023-05-07","Republicans","48.4",20,"","McLaughlin & Associates","2000","2023-05-19","2023-05-04"
"1103","2023-05-13","Democrats","47.0",20,"","WPA Intelligence","782","2023-05-22","2023-05-10"
"1104","2023-05-13","Republicans","42.0",20,"","WPA Intelligence","782","2023-05-22","2023-05-10"
"1105","2023-05-02","Democrats","46.0",20,"","Change Research","1208","2023-05-22","2023-04-28"
"1106","2023-05-02","Republicans","44.0",20,"","Change Research","1208","2023-05-22","2023-04-28"
"1107","2023-05-13","Democrats","44.0",20,"","WPA Intelligence","789","2023-05-22","2023-05-10"
"1108","2023-05-13","Republicans","44.0",20,"","WPA Intelligence","789","2023-05-22","2023-05-10"
"1109","2023-05-14","Democrats","47.0",20,"","Clarity Campaign Labs","1122","2023-05-24","2023-05-08"
